offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item_age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,ismodel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc,invalid_price_flag,price_diff_check,price_diff_matches
2023-03-31,,69.72,451.0,2023-03-31,0.0,@23%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.010434783,yes,0,69.0,57,36,4,False,0.7095652169999989,False
2023-04-13,51.0,51.0,700.0,2022-08-10,246.0,@22%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.295731707,yes,1,39.36,57,14,12,False,11.344268293,False
2023-04-12,,34.92,160.32,2023-03-31,12.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.006920415,yes,0,34.68,129,9,2,False,0.23307958500000198,False
2023-03-04,,69.36,270.0,2023-02-27,5.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.186858316,yes,0,58.44,56,37,4,False,10.733141684000001,False
2023-02-28,,47.28,300.0,2023-01-09,50.0,@23%,0.25,1,1.0,1.0,0.0,,,0.223602484,yes,0,38.64,12,11,1,False,8.416397516,False
2023-03-09,,72.24,539.0,2023-03-04,5.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.086642599,yes,0,66.48,56,36,4,False,5.673357400999991,False
2023-03-28,,48.12,404.06,2023-03-14,14.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,7,8,2,False,2.933510638,False
2023-03-27,62.28,62.28,289.99,2023-03-17,10.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.02259887,yes,1,63.72,7,37,4,False,-1.4174011299999978,False
2023-03-08,,69.72,270.0,2023-03-03,5.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-03-28,,48.24,339.0,2023-03-21,7.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.049608355,yes,0,45.96,57,11,1,False,2.230391645000001,False
2023-04-13,,49.08,240.0,2023-03-28,16.0,ASIS FEE,1.0,0,0.0,1.0,1.0,1.0,158.55,0.0,no,0,49.08,5,11,1,False,0.0,True
2023-03-30,,48.12,440.0,2023-03-20,10.0,@23%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.095628415,yes,0,43.92,86,32,13,False,4.1043715849999955,False
2023-03-16,,34.68,425.52,2023-03-03,13.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,34.68,0,9,2,False,0.0,True
2023-03-25,,60.96,219.0,2022-12-26,89.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,60.96,62,37,4,False,0.0,True
2023-03-08,68.88,68.88,473.0,2023-03-02,6.0,@23%,0.42,1,2.0,3.0,1.0,1.0,69.88,0.298642534,yes,1,53.04,7,37,4,False,15.541357465999996,False
2023-04-05,,87.96,598.0,2023-03-24,12.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.29964539,yes,0,67.68,129,36,4,False,19.98035460999999,False
2023-03-21,60.84,60.84,200.0,2023-03-23,-2.0,@23%,0.52,1,2.0,2.0,0.0,1.0,28.5,0.020120724,yes,1,59.64,57,37,4,False,1.1798792760000028,False
2023-03-02,48.24,48.24,609.0,2023-02-17,13.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.069148936,yes,1,45.12,129,25,2,False,3.0508510640000046,False
2023-03-30,,69.72,370.35,2023-03-21,9.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,57,37,4,False,6.023773584999997,False
2023-04-08,62.16,62.16,549.99,2023-04-01,7.0,@22%,0.49,1,5.0,8.0,2.0,3.0,283.85,0.298245614,yes,1,47.88,17,12,4,False,13.981754385999993,False
2023-03-15,,34.92,250.0,2022-11-15,120.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.123552124,yes,0,31.08,71,15,12,False,3.7164478760000033,False
2023-03-07,,34.68,469.0,2023-02-22,13.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.017006803,yes,0,35.28,57,19,2,False,-0.5829931970000014,False
2023-04-11,,32.4,178.0,2023-04-11,0.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,56,35,14,False,-2.2142560550000012,False
2023-03-10,69.72,69.72,555.98,2021-03-10,730.0,@23%,0.7,1,1.0,1.0,0.0,,,0.102466793,yes,1,63.24,107,37,4,False,6.377533206999997,False
2023-03-13,,69.72,479.0,2023-03-11,2.0,@22%,0.08,0,0.0,0.0,0.0,,,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-04-19,,37.44,130.04,2023-04-19,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,37.44,67,24,2,False,0.0,True
2023-03-10,53.4,53.4,339.0,2023-03-09,1.0,@22%,0.25,1,1.0,1.0,0.0,,,0.115288221,yes,1,47.88,56,12,4,False,5.404711778999996,False
2023-03-29,53.04,53.04,200.0,2022-11-30,119.0,@23%,0.27,0,0.0,0.0,0.0,0.0,0.0,-0.092402464,yes,1,58.44,56,37,4,False,-5.3075975359999985,False
2023-04-24,,18.0,50.0,2023-04-23,1.0,ASIS FEE,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,no,0,18.0,16,4,0,False,0.0,True
2023-04-14,,53.4,319.0,2023-04-14,0.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.161879896,yes,0,45.96,62,16,12,False,7.278120103999997,False
2023-03-14,,34.92,309.0,2023-03-09,5.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.123493976,yes,0,39.84,7,11,1,False,-4.796506024000002,False
2023-03-01,62.28,62.28,229.0,2022-11-04,117.0,@22%,0.31,0,0.0,1.0,1.0,,,0.143171806,yes,1,54.48,7,37,4,False,7.6568281940000045,False
2023-03-27,,32.4,89.0,2023-03-27,0.0,@23%,0.12,0,0.0,0.0,0.0,,,-0.065743945,yes,0,34.68,86,32,13,False,-2.2142560550000012,False
2023-03-06,,69.72,450.0,2023-03-06,0.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,57,37,4,False,2.009858155999992,False
2023-03-08,,53.04,1200.0,2023-03-01,7.0,@23%,0.32,0,0.0,1.0,1.0,1.0,1635.0,-0.202166065,yes,0,66.48,17,37,4,False,-13.237833935000005,False
2023-02-28,,48.24,269.0,2023-02-25,3.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,57,37,4,False,-11.208853118999999,False
2023-03-13,,48.12,240.0,2023-03-09,4.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.245341615,yes,0,38.64,129,25,2,False,9.234658384999998,False
2023-03-25,,48.12,297.1,2023-03-24,1.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.098630137,yes,0,43.8,87,11,1,False,4.2213698630000005,False
2023-03-29,,53.4,300.0,2022-06-30,272.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.215846995,yes,0,43.92,7,16,12,False,9.264153004999997,False
2023-03-06,,33.96,349.0,2023-02-27,7.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.063909774,yes,0,31.92,89,19,2,False,1.976090225999999,False
2023-04-01,,48.12,200.0,2023-04-01,0.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,8,2,False,6.091002864999995,False
2023-03-22,,47.64,300.0,2023-03-22,0.0,@23%,0.59,1,4.0,9.0,5.0,2.0,682.87,0.036553525,yes,0,45.96,57,16,12,False,1.6434464749999997,False
2023-03-14,,47.76,398.16,2023-03-12,2.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.198795181,yes,0,39.84,7,25,2,False,7.721204818999994,False
2023-04-13,,47.76,300.0,2023-03-31,13.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,34,11,1,False,2.5814893620000006,False
2023-04-04,,48.12,759.0,2023-02-02,61.0,@23%,0.24,0,0.0,0.0,0.0,0.0,0.0,-0.071759259,yes,0,51.84,129,16,12,False,-3.648240741000006,False
2023-04-04,,48.24,192.0,2023-03-17,18.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.077747989,yes,0,44.76,129,9,2,False,3.402252011000004,False
2023-03-20,,48.72,239.98,2023-03-20,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,48.72,62,12,4,False,0.0,True
2023-03-15,,48.12,379.99,2023-02-20,23.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,129,25,2,False,2.933510638,False
2023-03-24,,44.28,379.0,2023-03-05,19.0,@22%,0.22,0,0.0,0.0,0.0,,,0.111445783,yes,0,39.84,7,15,12,False,4.328554216999998,False
2023-03-20,93.36,93.36,430.87,2023-03-20,0.0,@22%,0.45,1,1.0,1.0,0.0,0.0,0.0,0.298831386,yes,1,71.88,57,37,4,False,21.181168614000004,False
2023-03-28,,48.12,200.0,2023-03-28,0.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.193158954,yes,0,59.64,62,37,4,False,-11.326841046000004,False
2023-03-20,53.04,53.04,733.23,2023-01-10,69.0,@23%,0.38,1,1.0,1.0,0.0,0.0,0.0,-0.049462366,yes,1,55.8,129,25,2,False,-2.710537633999998,False
2023-04-24,,69.72,444.0,2023-04-23,1.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-03-27,,51.48,409.99,2023-03-01,26.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,51.48,62,11,1,False,0.0,True
2023-04-19,,53.4,353.08,2021-04-19,730.0,@22%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.090686275,yes,0,48.96,94,17,6,False,4.349313724999997,False
2023-03-01,,72.24,399.0,2023-02-25,4.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.086642599,yes,0,66.48,17,36,4,False,5.673357400999991,False
2023-03-07,,48.12,265.77,2023-03-07,0.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,0,41.16,7,11,1,False,6.790903790000001,False
2023-03-12,,48.12,200.0,2023-03-12,0.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,0,41.16,7,12,4,False,6.790903790000001,False
2023-04-03,,69.72,200.0,2023-04-03,0.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,57,37,4,False,2.009858155999992,False
2023-03-03,,53.4,416.64,2023-02-24,7.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.297376093,yes,0,41.16,34,25,2,False,11.942623907000002,False
2023-04-03,,51.0,629.0,2023-01-11,82.0,@22%,0.24,0,0.0,0.0,0.0,,,0.295731707,yes,0,39.36,57,14,12,False,11.344268293,False
2023-04-14,,52.68,253.96,2023-04-10,4.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.279883382,yes,0,41.16,7,11,1,False,11.240116618000004,False
2023-04-03,,69.36,349.0,2023-01-17,76.0,@23%,0.26,0,0.0,1.0,1.0,,,0.088512241,yes,0,63.72,7,37,4,False,5.5514877590000005,False
2023-03-20,,47.76,449.0,2022-02-20,393.0,@23%,0.34,0,0.0,0.0,0.0,0.0,0.0,-0.072261072,yes,0,51.48,57,16,12,False,-3.647738927999999,False
2023-03-20,,34.68,240.0,2023-03-20,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,34.68,86,32,13,False,0.0,True
2023-04-10,48.24,48.24,491.01,2023-02-02,67.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.090497738,yes,1,53.04,50,37,4,False,-4.709502261999997,False
2023-03-04,,53.4,779.0,2022-10-19,136.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.253521127,yes,0,42.6,12,11,1,False,10.546478872999996,False
2023-03-25,,53.4,350.0,2023-03-25,0.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.215846995,yes,0,43.92,7,16,12,False,9.264153004999997,False
2023-03-31,,48.24,237.95,2023-01-05,85.0,@23%,0.27,0,0.0,0.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,62,37,4,False,-11.208853118999999,False
2023-03-10,57.72,57.72,229.0,2023-03-10,0.0,@23%,0.34,1,1.0,1.0,0.0,,,-0.032193159,yes,1,59.64,62,37,4,False,-1.8878068410000017,False
2023-03-13,48.12,48.12,410.0,2023-03-13,0.0,@23%,0.58,0,0.0,13.0,13.0,2.0,210.01,0.148997135,yes,1,41.88,62,8,2,False,6.091002864999995,False
2023-03-15,,39.84,250.0,2023-03-13,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,39.84,7,16,12,False,0.0,True
2023-03-29,47.76,47.76,426.87,2023-01-28,60.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.026894866,yes,1,49.08,7,11,1,False,-1.2931051340000004,False
2023-03-21,,44.28,325.6,2023-03-21,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.018617021,yes,0,45.12,41,8,2,False,-0.8213829789999963,False
2023-03-01,,69.36,329.0,2023-01-24,36.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.090566038,yes,0,63.6,57,37,4,False,5.669433961999998,False
2023-03-14,,69.72,649.0,2023-03-09,5.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.023529412,yes,0,71.4,74,34,3,False,-1.6564705880000068,False
2023-03-14,69.36,69.36,270.0,2022-12-15,89.0,@22%,0.31,0,0.0,0.0,0.0,,,0.162977867,yes,1,59.64,57,37,4,False,9.557022132999998,False
2023-03-24,69.72,69.72,460.0,2023-03-17,7.0,@23%,0.33,1,1.0,1.0,0.0,0.0,0.0,0.010434783,yes,1,69.0,57,36,4,False,0.7095652169999989,False
2023-04-08,45.6,45.6,628.0,2023-03-29,10.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.010638298,yes,1,45.12,129,25,2,False,0.469361702000004,False
2023-04-19,,34.68,240.0,2023-04-19,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,34.68,86,32,13,False,0.0,True
2023-04-12,,34.92,150.0,2023-01-15,87.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.010204082,yes,0,35.28,16,25,2,False,-0.34979591799999943,False
2023-03-30,45.12,45.12,479.99,2021-10-14,532.0,ASIS FEE,1.0,1,1.0,2.0,1.0,,,0.0,no,1,45.12,129,11,1,False,0.0,True
2023-03-01,,48.24,300.0,2023-02-24,5.0,@23%,0.39,1,1.0,1.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,57,37,4,False,-11.208853118999999,False
2023-03-09,,32.52,300.0,2023-03-06,3.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,34,9,2,False,-2.0977162629999966,False
2023-03-21,,69.72,300.0,2022-08-26,207.0,@22%,0.31,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,57,37,4,False,9.910985914999998,False
2023-03-29,,48.0,320.0,2023-03-27,2.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,-0.145299145,yes,0,56.16,16,8,2,False,-8.014700854999997,False
2023-03-08,,47.76,200.0,2023-01-04,63.0,@23%,0.74,1,5.0,7.0,1.0,4.0,381.34,0.140401146,yes,0,41.88,57,8,2,False,5.739598853999995,False
2023-04-12,,69.72,280.0,2023-02-07,64.0,@23%,0.31,0,0.0,0.0,0.0,0.0,0.0,0.19301848,yes,0,58.44,56,37,4,False,11.086981520000002,False
2023-03-03,,61.2,739.0,2022-05-15,292.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,61.2,0,37,4,False,0.0,True
2023-04-04,,44.28,200.0,2023-04-04,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.036553525,yes,0,45.96,127,24,2,False,-1.6434464749999997,False
2023-02-28,,53.4,300.0,2023-02-24,4.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.161879896,yes,0,45.96,62,16,12,False,7.278120103999997,False
2023-03-06,47.28,47.28,200.0,2023-03-08,-2.0,@22%,0.65,1,5.0,8.0,1.0,1.0,85.03,0.128939828,yes,1,41.88,57,25,2,False,5.2710601719999985,False
2023-04-13,50.76,50.76,275.22,2023-04-11,2.0,@22%,0.45,1,1.0,1.0,0.0,0.0,0.0,-0.14889336,yes,1,59.64,62,37,4,False,-8.731106640000002,False
2023-03-23,47.88,47.88,321.14,2023-03-22,1.0,ASIS FEE,1.0,1,2.0,2.0,0.0,,,0.0,no,1,47.88,56,12,4,False,0.0,True
2023-04-07,,69.72,419.0,2023-03-31,7.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.010434783,yes,0,69.0,57,36,4,False,0.7095652169999989,False
2023-03-16,,47.76,300.0,2023-03-15,1.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.160349854,yes,0,41.16,7,11,1,False,6.439650146000002,False
2023-03-20,,47.76,300.0,2023-03-20,0.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,62,11,1,False,1.7608355089999972,False
2023-03-06,,53.4,249.0,2023-02-28,6.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.297376093,yes,0,41.16,7,12,4,False,11.942623907000002,False
2023-03-16,,69.72,1200.0,2023-03-16,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.02680067,yes,0,71.64,74,16,12,False,-1.8931993300000016,False
2023-03-22,,69.72,289.99,2023-03-15,7.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-04-07,,48.24,424.13,2023-04-06,1.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.017114914,yes,0,49.08,7,12,4,False,-0.8228850859999963,False
2023-03-24,,58.44,280.0,2023-03-24,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,58.44,56,37,4,False,0.0,True
2023-03-22,,41.88,200.0,2022-11-15,127.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,41.88,57,24,2,False,0.0,True
2023-04-04,,48.12,130.2,2023-01-25,69.0,@23%,0.38,1,1.0,1.0,0.0,0.0,0.0,-0.15932914,yes,0,57.24,65,34,3,False,-8.960670860000004,False
2023-03-04,29.28,29.28,300.0,2023-01-17,46.0,@22%,0.46,1,1.0,5.0,4.0,2.0,224.07,0.104072398,yes,1,26.52,129,19,2,False,2.6559276020000016,False
2023-03-17,,62.28,499.0,2023-03-14,3.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.116129032,yes,0,55.8,74,37,4,False,6.363870968000004,False
2023-04-12,,48.12,348.75,2023-04-08,4.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,56,12,4,False,0.2349874689999949,False
2023-03-06,,47.76,350.0,2023-02-14,20.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.198795181,yes,0,39.84,7,11,1,False,7.721204818999994,False
2023-04-03,,91.56,799.99,2023-03-31,3.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.299829642,yes,0,70.44,129,36,4,False,20.820170358000006,False
2023-03-15,,72.12,350.0,2023-03-11,4.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.131826742,yes,0,63.72,7,37,4,False,8.268173258000006,False
2023-04-10,,32.4,339.99,2023-04-04,6.0,@22%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,34,9,2,False,-2.2142560550000012,False
2023-03-07,,48.24,439.0,2023-03-07,0.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.090497738,yes,0,53.04,11,37,4,False,-4.709502261999997,False
2023-03-18,,48.12,699.0,2023-03-15,3.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.106904232,yes,0,53.88,30,13,7,False,-5.653095768000005,False
2023-04-24,,31.32,217.94,2023-04-24,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.018796992,yes,0,31.92,7,25,2,False,-0.5812030080000015,False
2023-03-06,,32.64,800.0,2023-02-20,14.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.230769231,yes,0,26.52,0,19,2,False,5.889230769000001,False
2023-03-09,,32.4,300.0,2023-03-08,1.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,86,32,13,False,-2.2142560550000012,False
2023-04-03,69.72,69.72,255.92,2022-07-03,274.0,@22%,0.3,0,0.0,0.0,0.0,0.0,0.0,0.19301848,yes,1,58.44,56,37,4,False,11.086981520000002,False
2023-04-14,63.96,63.96,333.21,2023-04-13,1.0,@23%,0.43,1,2.0,4.0,2.0,2.0,295.72,0.072434608,yes,1,59.64,57,37,4,False,4.247565392,False
2023-03-07,,32.4,300.0,2022-12-07,90.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.058823529,yes,0,30.6,7,15,12,False,1.741176470999997,False
2023-04-24,63.6,63.6,579.0,2023-04-24,0.0,@22%,0.37,1,2.0,2.0,0.0,0.0,0.0,-0.0433213,yes,1,66.48,56,37,4,False,-2.8366787000000024,False
2023-04-24,,37.92,300.0,2023-03-31,24.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.159574468,yes,0,45.12,0,11,1,False,-7.040425531999996,False
2023-03-28,,69.48,258.97,2023-03-18,10.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.09039548,yes,0,63.72,7,37,4,False,5.669604520000005,False
2023-04-11,57.72,57.72,550.0,2021-08-18,601.0,@23%,0.58,1,5.0,14.0,4.0,3.0,170.06,0.178921569,yes,1,48.96,107,12,4,False,8.581078430999998,False
2023-03-20,,53.4,719.0,2023-02-17,31.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,0,16,12,False,8.096489362000002,False
2023-03-12,,69.72,399.0,2023-03-06,6.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-03-22,,41.88,300.0,2023-02-25,25.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.29739777,yes,0,32.28,19,9,2,False,9.302602230000002,False
2023-04-12,47.88,47.88,300.0,2023-04-06,6.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,47.88,5,12,4,False,0.0,True
2023-03-21,,53.4,407.88,2023-01-30,50.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-03-07,,47.52,300.0,2023-03-01,6.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.298360656,yes,0,36.6,62,15,12,False,10.621639344000002,False
2023-04-14,,89.64,430.46,2023-04-13,1.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.299130435,yes,0,69.0,62,36,4,False,20.340869565000002,False
2023-03-29,29.16,29.16,300.0,2022-03-29,365.0,@23%,0.33,0,0.0,0.0,0.0,0.0,0.0,0.099547511,yes,1,26.52,129,19,2,False,2.5404524890000006,False
2023-04-15,,32.28,200.0,2023-02-15,59.0,@23%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,yes,0,32.28,107,19,2,False,0.0,True
2023-03-28,50.76,50.76,249.0,2023-03-20,8.0,@23%,0.25,1,1.0,1.0,0.0,1.0,97.88,0.233236152,yes,1,41.16,7,12,4,False,9.366763848000002,False
2023-03-15,,67.08,1200.0,2023-03-08,7.0,ASIS FEE,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,no,0,67.08,30,13,7,False,0.0,True
2023-03-27,51.48,51.48,400.0,2023-03-27,0.0,ASIS FEE,1.0,0,,,,0.0,0.0,0.0,no,1,51.48,57,11,1,False,0.0,True
2023-03-31,,43.44,199.0,2022-11-21,130.0,@22%,0.25,0,0.0,1.0,1.0,0.0,0.0,0.297491039,yes,0,33.48,93,29,2,False,9.662508961,False
2023-03-20,,66.84,485.0,2023-03-20,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,0,51.48,57,16,12,False,15.061631702000007,False
2023-03-11,,69.72,449.0,2023-03-10,1.0,@23%,0.25,0,0.0,4.0,4.0,0.0,0.0,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-04-13,,62.16,249.0,2023-01-17,86.0,@23%,0.26,1,1.0,1.0,0.0,,,0.085953878,yes,0,57.24,74,34,3,False,4.834046121999995,False
2023-03-16,,32.28,300.0,2023-03-02,14.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,0,9,2,False,-2.3307958479999984,False
2023-03-30,,48.24,429.99,2023-01-30,59.0,@22%,0.43,1,1.0,2.0,1.0,,,0.098360656,yes,0,43.92,7,16,12,False,4.221639344000001,False
2023-03-03,,53.4,300.0,2023-02-24,7.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,129,16,12,False,8.096489362000002,False
2023-03-28,,57.72,419.0,2023-03-28,0.0,@22%,0.38,1,1.0,1.0,0.0,,,-0.147163121,yes,0,67.68,57,37,4,False,-9.812836879000008,False
2023-04-04,41.88,41.88,300.0,2023-04-02,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,41.88,62,25,2,False,0.0,True
2023-04-09,,41.16,280.0,2023-04-07,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,41.16,129,8,2,False,0.0,True
2023-03-03,47.76,47.76,450.0,2023-03-03,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.140401146,yes,1,41.88,62,8,2,False,5.739598853999995,False
2023-03-01,45.12,45.12,300.0,2022-12-12,79.0,ASIS FEE,1.0,1,5.0,7.0,2.0,4.0,397.04,0.0,no,1,45.12,112,17,6,False,0.0,True
2023-03-26,,62.28,219.0,2023-03-21,5.0,@23%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.088050314,yes,0,57.24,74,34,3,False,4.951949685999999,False
2023-03-25,,53.4,239.0,2023-03-25,0.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.115288221,yes,0,47.88,56,12,4,False,5.404711778999996,False
2023-04-01,48.12,48.12,245.02,2022-06-01,304.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,1,41.16,7,11,1,False,6.790903790000001,False
2023-04-08,62.28,62.28,1200.0,2023-02-23,44.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.065708419,yes,1,58.44,73,8,2,False,3.7742915810000035,False
2023-03-14,,37.68,199.0,2023-01-15,58.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.125448029,yes,0,33.48,93,29,2,False,4.074551971000003,False
2023-03-13,,63.6,374.0,2023-03-13,0.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.0433213,yes,0,66.48,17,37,4,False,-2.8366787000000024,False
